Date,NewCustomers,ProductsSold,PPC-Incremental,TotalCustomers,TotalProducts,PPC-Total,NewSAAccounts,NewCAAccounts,NewCreditCards,NewDmatA/c,AverageSABalance,AverageCABalance,NewLoans,Repayments,Total Loans,Fresh SMA1,Fresh SMA2,Fresh NPA,Recovery
7/3/2017, 5.0 , 10.0 , 2.0 ," 89,627.0 "," 116,110.0 ",1.295480157,4,2,1,0," 13,386.0 ",42768,550000,282000,1617331000,49500,22560,14100,1410
7/4/2017, 18.0 , 22.0 , 1.2 ," 89,645.0 "," 116,132.0 ",1.295465447,10,3,2,1," 13,800.0 ",42768,470000,309000,1617492000,42300,18540,9270,927
7/5/2017, 26.0 , 31.0 , 1.2 ," 89,671.0 "," 116,163.0 ",1.295435537,12,5,1,1," 13,524.0 ",41040,520000,273000,1617739000,62400,21840,10920,1092
7/6/2017, 18.0 , 21.0 , 1.2 ," 89,689.0 "," 116,184.0 ",1.295409693,10,4,0,2," 13,800.0 ",41904,525000,318000,1617946000,47250,25440,9540,954
7/7/2017, 15.0 , 16.0 , 1.1 ," 89,704.0 "," 116,200.0 ",1.295371444,7,2,1,1," 13,386.0 ",42768,470000,273000,1618143000,56400,16380,10920,1310.4
7/10/2017, 44.0 , 49.0 , 1.1 ," 89,748.0 "," 116,249.0 ",1.295282346,24,9,3,4," 13,248.0 ",42768,470000,324000,1618289000,47000,16200,16200,1458
7/11/2017, -   , 4.0 , NULL ," 89,748.0 "," 116,253.0 ",1.295326915,1,0,0,0," 13,386.0 ",41040,455000,303000,1618441000,40950,15150,12120,1333.2
7/12/2017, 9.0 , 11.0 , 1.2 ," 89,757.0 "," 116,264.0 ",1.295319585,4,2,1,1," 13,662.0 ",41472,490000,309000,1618622000,49000,18540,9270,927
7/13/2017, 10.0 , 10.0 , 1.0 ," 89,767.0 "," 116,274.0 ",1.295286687,4,1,0,0," 13,524.0 ",41040,490000,282000,1618830000,53900,14100,11280,1353.6
7/14/2017, 12.0 , 15.0 , 1.3 ," 89,779.0 "," 116,289.0 ",1.295280634,5,2,0,0," 13,800.0 ",41904,470000,285000,1619015000,37600,14250,14250,1567.5
7/17/2017, 17.0 , 18.0 , 1.1 ," 89,796.0 "," 116,307.0 ",1.295235868,6,3,1,1," 13,524.0 ",42768,520000,324000,1619211000,41600,16200,12960,1555.2
7/18/2017, 8.0 , 10.0 , 1.3 ," 89,804.0 "," 116,317.0 ",1.295231838,4,2,0,1," 13,800.0 ",42768,490000,300000,1619401000,44100,18000,12000,1320
7/19/2017, 35.0 , 40.0 , 1.1 ," 89,839.0 "," 116,357.0 ",1.295172475,16,8,1,2," 13,110.0 ",42768,455000,300000,1619556000,45500,18000,9000,990
7/20/2017, 24.0 , 28.0 , 1.2 ," 89,863.0 "," 116,385.0 ",1.295138155,12,4,1,3," 13,800.0 ",41904,465000,303000,1619718000,37200,18180,12120,1333.2
7/21/2017, 14.0 , 16.0 , 1.1 ," 89,877.0 "," 116,401.0 ",1.295114434,8,3,0,1," 13,248.0 ",41040,505000,300000,1619923000,55550,21000,12000,960
7/24/2017, 11.0 , 11.0 , 1.0 ," 89,888.0 "," 116,412.0 ",1.29507832,5,2,1,1," 13,662.0 ",43200,525000,309000,1620139000,42000,15450,15450,1390.5
7/25/2017, 31.0 , 31.0 , 1.0 ," 89,919.0 "," 116,443.0 ",1.29497659,13,5,3,1," 13,248.0 ",41472,485000,312000,1620312000,48500,18720,15600,1872
7/26/2017, 45.0 , 46.0 , 1.0 ," 89,964.0 "," 116,489.0 ",1.294840158,21,8,2,4," 13,662.0 ",42768,520000,303000,1620529000,46800,24240,9090,1090.8
7/27/2017, 43.0 , 44.0 , 1.0 ," 90,007.0 "," 116,533.0 ",1.294710411,19,6,1,4," 13,800.0 ",42768,500000,330000,1620699000,55000,26400,9900,891
7/28/2017, 32.0 , 34.0 , 1.1 ," 90,039.0 "," 116,567.0 ",1.294627883,15,4,2,1," 13,662.0 ",42768,545000,315000,1620929000,59950,22050,15750,1890
7/31/2017, 46.0 , 46.0 , 1.0 ," 90,085.0 "," 116,613.0 ",1.294477438,14,6,4,2," 13,248.0 ",42768,525000,324000,1621130000,57750,16200,9720,1166.4
8/1/2017, 43.0 , 43.0 , 1.0 ," 90,128.0 "," 116,656.0 ",1.294336943,21,4,2,3," 13,110.0 ",41472,505000,297000,1621338000,55550,17820,14850,1336.5
8/2/2017, 23.0 , 24.0 , 1.0 ," 90,151.0 "," 116,680.0 ",1.294272942,8,5,1,1," 13,110.0 ",42336,480000,312000,1621506000,38400,15600,12480,1248
8/3/2017, 40.0 , 44.0 , 1.1 ," 90,191.0 "," 116,724.0 ",1.294186781,13,4,3,4," 13,386.0 ",42336,475000,315000,1621666000,52250,15750,15750,1417.5
8/4/2017, 16.0 , 20.0 , 1.3 ," 90,207.0 "," 116,744.0 ",1.294178944,7,2,1,1," 13,110.0 ",41040,520000,318000,1621868000,57200,15900,9540,954
8/7/2017, 15.0 , 17.0 , 1.1 ," 90,222.0 "," 116,761.0 ",1.294152202,6,2,1,1," 13,800.0 ",43200,550000,303000,1622115000,44000,24240,9090,727.2
8/8/2017, 24.0 , 28.0 , 1.2 ," 90,246.0 "," 116,789.0 ",1.294118299,9,4,1,2," 13,524.0 ",43200,515000,330000,1622300000,56650,23100,13200,1584
8/9/2017, 31.0 , 31.0 , 1.0 ," 90,277.0 "," 116,820.0 ",1.294017302,11,5,1,2," 13,248.0 ",42768,490000,321000,1622469000,49000,22470,16050,1444.5
8/10/2017, 13.0 , 15.0 , 1.2 ," 90,290.0 "," 116,835.0 ",1.29399712,7,2,1,0," 13,110.0 ",41904,460000,324000,1622605000,36800,16200,9720,1069.2
8/11/2017, 22.0 , 26.0 , 1.2 ," 90,312.0 "," 116,861.0 ",1.293969794,12,4,1,1," 13,110.0 ",41472,505000,306000,1622804000,50500,18360,9180,1101.6
8/14/2017, 38.0 , 39.0 , 1.0 ," 90,350.0 "," 116,900.0 ",1.293857222,14,4,2,4," 13,110.0 ",43200,495000,285000,1623014000,44550,14250,14250,1282.5
8/15/2017, 28.0 , 31.0 , 1.1 ," 90,378.0 "," 116,931.0 ",1.293799376,16,6,3,1," 13,800.0 ",41040,480000,303000,1623191000,57600,24240,15150,1666.5
8/16/2017, 15.0 , 20.0 , 1.3 ," 90,393.0 "," 116,951.0 ",1.293805936,9,2,2,2," 13,662.0 ",42336,455000,294000,1623352000,54600,14700,11760,1293.6
8/17/2017, 32.0 , 33.0 , 1.0 ," 90,425.0 "," 116,984.0 ",1.293713022,10,4,2,1," 13,662.0 ",42336,540000,321000,1623571000,64800,25680,16050,1284
8/18/2017, 14.0 , 18.0 , 1.3 ," 90,439.0 "," 117,002.0 ",1.293711784,8,3,0,1," 13,662.0 ",42336,450000,273000,1623748000,40500,16380,13650,1501.5
8/21/2017, 20.0 , 21.0 , 1.1 ," 90,459.0 "," 117,023.0 ",1.2936579,8,2,1,1," 13,110.0 ",43200,525000,288000,1623985000,57750,23040,14400,1584
8/22/2017, 42.0 , 46.0 , 1.1 ," 90,501.0 "," 117,069.0 ",1.293565817,23,7,4,5," 13,800.0 ",42768,550000,285000,1624250000,60500,19950,8550,855
8/23/2017, 8.0 , 11.0 , 1.4 ," 90,509.0 "," 117,080.0 ",1.293573015,5,1,1,1," 13,248.0 ",43200,455000,297000,1624408000,45500,17820,8910,712.8
8/24/2017, 24.0 , 27.0 , 1.1 ," 90,533.0 "," 117,107.0 ",1.293528327,8,5,1,1," 13,386.0 ",41904,465000,276000,1624597000,55800,13800,8280,745.2
8/25/2017, 12.0 , 17.0 , 1.4 ," 90,545.0 "," 117,124.0 ",1.293544646,6,3,2,1," 13,386.0 ",41040,505000,285000,1624817000,50500,14250,14250,1140
8/28/2017, 1.0 , 4.0 , 4.0 ," 90,546.0 "," 117,128.0 ",1.293574537,2,1,0,0," 13,386.0 ",42336,540000,279000,1625078000,43200,16740,8370,753.3
8/29/2017, 32.0 , 33.0 , 1.0 ," 90,578.0 "," 117,161.0 ",1.293481861,11,4,1,2," 13,386.0 ",42336,485000,282000,1625281000,58200,22560,14100,1692
8/30/2017, 35.0 , 40.0 , 1.1 ," 90,613.0 "," 117,201.0 ",1.293423681,15,4,3,3," 13,800.0 ",42768,455000,291000,1625445000,45500,20370,14550,1600.5
8/31/2017, 48.0 , 49.0 , 1.0 ," 90,661.0 "," 117,250.0 ",1.293279359,24,5,2,1," 13,248.0 ",42336,510000,312000,1625643000,56100,24960,9360,748.8
9/1/2017, 19.0 , 22.0 , 1.2 ," 90,680.0 "," 117,272.0 ",1.293250993,8,2,2,2," 13,386.0 ",43200,535000,285000,1625893000,53500,19950,11400,912
9/4/2017, 37.0 , 38.0 , 1.0 ," 90,717.0 "," 117,310.0 ",1.29314241,15,6,4,1," 13,386.0 ",41472,465000,318000,1626040000,46500,19080,9540,858.6
9/5/2017, 41.0 , 46.0 , 1.1 ," 90,758.0 "," 117,356.0 ",1.293065074,19,7,1,2," 13,386.0 ",42336,480000,312000,1626208000,43200,18720,12480,1123.2
9/6/2017, 39.0 , 42.0 , 1.1 ," 90,797.0 "," 117,398.0 ",1.292972235,18,5,3,4," 13,800.0 ",41472,505000,291000,1626422000,60600,17460,11640,1280.4
9/7/2017, 2.0 , 4.0 , 2.0 ," 90,799.0 "," 117,402.0 ",1.292987808,1,1,0,0," 13,662.0 ",43200,500000,285000,1626637000,50000,17100,14250,1710
9/8/2017, 14.0 , 14.0 , 1.0 ," 90,813.0 "," 117,416.0 ",1.29294264,7,3,1,1," 13,386.0 ",42768,475000,324000,1626788000,57000,16200,16200,1296
9/11/2017, 35.0 , 36.0 , 1.0 ," 90,848.0 "," 117,452.0 ",1.292840789,12,5,2,4," 13,662.0 ",41904,525000,282000,1627031000,42000,14100,8460,846
9/12/2017, 35.0 , 38.0 , 1.1 ," 90,883.0 "," 117,490.0 ",1.292761022,14,7,3,2," 13,662.0 ",41040,455000,318000,1627168000,45500,15900,12720,1272
9/13/2017, 11.0 , 12.0 , 1.1 ," 90,894.0 "," 117,502.0 ",1.292736594,5,2,1,1," 13,110.0 ",41904,515000,282000,1627401000,41200,16920,11280,1240.8
9/14/2017, 21.0 , 22.0 , 1.0 ," 90,915.0 "," 117,524.0 ",1.292679976,10,4,0,2," 13,800.0 ",43200,460000,297000,1627564000,46000,17820,11880,1069.2
9/15/2017, 22.0 , 26.0 , 1.2 ," 90,937.0 "," 117,550.0 ",1.292653155,10,3,1,1," 13,524.0 ",43200,480000,324000,1627720000,38400,22680,16200,1620
9/18/2017, 34.0 , 34.0 , 1.0 ," 90,971.0 "," 117,584.0 ",1.292543778,16,6,3,1," 13,800.0 ",42336,485000,312000,1627893000,53350,21840,9360,1029.6
9/19/2017, 9.0 , 12.0 , 1.3 ," 90,980.0 "," 117,596.0 ",1.292547813,5,2,1,1," 13,110.0 ",42768,520000,282000,1628131000,41600,19740,8460,676.8
9/20/2017, 5.0 , 9.0 , 1.8 ," 90,985.0 "," 117,605.0 ",1.292575699,4,1,1,0," 13,524.0 ",42768,500000,327000,1628304000,50000,26160,9810,882.9
9/21/2017, 28.0 , 32.0 , 1.1 ," 91,013.0 "," 117,637.0 ",1.292529639,14,6,2,2," 13,110.0 ",41040,540000,282000,1628562000,43200,19740,14100,1410
9/22/2017, 38.0 , 39.0 , 1.0 ," 91,051.0 "," 117,676.0 ",1.292418535,12,7,4,2," 13,800.0 ",41904,550000,327000,1628785000,66000,19620,13080,1046.4
9/25/2017, 38.0 , 39.0 , 1.0 ," 91,089.0 "," 117,715.0 ",1.292307523,13,6,4,1," 13,524.0 ",43200,515000,294000,1629006000,41200,17640,14700,1176
9/26/2017, 31.0 , 34.0 , 1.1 ," 91,120.0 "," 117,749.0 ",1.292241001,17,5,1,1," 13,800.0 ",43200,460000,327000,1629139000,41400,22890,13080,1569.6
9/27/2017, 20.0 , 22.0 , 1.1 ," 91,140.0 "," 117,771.0 ",1.292198815,11,3,1,2," 13,386.0 ",42768,460000,318000,1629281000,41400,19080,9540,763.2
9/28/2017, 13.0 , 17.0 , 1.3 ," 91,153.0 "," 117,788.0 ",1.292201025,5,3,1,1," 13,110.0 ",41472,525000,324000,1629482000,47250,19440,16200,1944
9/29/2017, 40.0 , 43.0 , 1.1 ," 91,193.0 "," 117,831.0 ",1.292105754,15,4,4,2," 13,800.0 ",41040,495000,312000,1629665000,39600,18720,12480,998.4
10/2/2017, 25.0 , 28.0 , 1.1 ," 91,218.0 "," 117,859.0 ",1.292058585,9,4,2,3," 13,386.0 ",41904,540000,309000,1629896000,48600,15450,12360,1236
10/3/2017, 10.0 , 10.0 , 1.0 ," 91,228.0 "," 117,869.0 ",1.292026571,4,1,1,0," 13,386.0 ",41472,505000,303000,1630098000,40400,18180,9090,909
10/4/2017, 17.0 , 20.0 , 1.2 ," 91,245.0 "," 117,889.0 ",1.292005041,7,3,1,0," 13,248.0 ",41472,480000,270000,1630308000,38400,16200,8100,648
10/5/2017, 45.0 , 49.0 , 1.1 ," 91,290.0 "," 117,938.0 ",1.291904918,20,6,4,2," 13,110.0 ",41904,545000,330000,1630523000,54500,19800,13200,1452
10/6/2017, 23.0 , 28.0 , 1.2 ," 91,313.0 "," 117,966.0 ",1.29188615,13,3,1,3," 13,800.0 ",43200,530000,276000,1630777000,63600,22080,8280,745.2
10/9/2017, 41.0 , 42.0 , 1.0 ," 91,354.0 "," 118,008.0 ",1.291766097,17,8,2,1," 13,110.0 ",42336,480000,312000,1630945000,38400,21840,12480,1248
10/10/2017, 48.0 , 50.0 , 1.0 ," 91,402.0 "," 118,058.0 ",1.291634756,15,5,2,2," 13,248.0 ",42336,460000,273000,1631132000,55200,19110,8190,737.1
10/11/2017, 18.0 , 20.0 , 1.1 ," 91,420.0 "," 118,078.0 ",1.291599212,7,3,1,0," 13,662.0 ",42768,500000,303000,1631329000,60000,15150,15150,1363.5
10/12/2017, 9.0 , 9.0 , 1.0 ," 91,429.0 "," 118,087.0 ",1.291570508,4,1,1,0," 13,662.0 ",41904,470000,315000,1631484000,56400,15750,15750,1732.5
10/13/2017, 45.0 , 46.0 , 1.0 ," 91,474.0 "," 118,133.0 ",1.291438004,19,6,4,3," 13,524.0 ",42768,475000,330000,1631629000,38000,26400,13200,1056
10/16/2017, 4.0 , 6.0 , 1.5 ," 91,478.0 "," 118,139.0 ",1.291447124,3,1,0,1," 13,386.0 ",42336,455000,321000,1631763000,40950,19260,16050,1926
10/17/2017, 5.0 , 9.0 , 1.8 ," 91,483.0 "," 118,148.0 ",1.291474919,4,1,1,0," 13,110.0 ",41472,470000,294000,1631939000,37600,23520,11760,1058.4
10/18/2017, 46.0 , 49.0 , 1.1 ," 91,529.0 "," 118,197.0 ",1.291361208,24,5,3,5," 13,248.0 ",43200,520000,285000,1632174000,62400,22800,11400,1368
10/19/2017, 7.0 , 8.0 , 1.1 ," 91,536.0 "," 118,205.0 ",1.291349851,3,1,0,0," 13,110.0 ",43200,490000,273000,1632391000,39200,21840,10920,873.6
10/20/2017, 5.0 , 5.0 , 1.0 ," 91,541.0 "," 118,210.0 ",1.291333938,2,1,0,1," 13,110.0 ",43200,535000,291000,1632635000,64200,20370,8730,1047.6
10/23/2017, 40.0 , 40.0 , 1.0 ," 91,581.0 "," 118,250.0 ",1.291206691,18,8,4,1," 13,800.0 ",41040,470000,327000,1632778000,47000,16350,16350,1962
10/24/2017, 48.0 , 49.0 , 1.0 ," 91,629.0 "," 118,299.0 ",1.291065056,19,8,3,2," 13,662.0 ",41040,470000,321000,1632927000,51700,25680,16050,1605
10/25/2017, 39.0 , 43.0 , 1.1 ," 91,668.0 "," 118,342.0 ",1.290984858,16,6,2,1," 13,524.0 ",41040,455000,312000,1633070000,45500,18720,12480,1497.6
10/26/2017, 8.0 , 11.0 , 1.4 ," 91,676.0 "," 118,353.0 ",1.29099219,5,2,0,1," 13,248.0 ",43200,540000,285000,1633325000,48600,22800,8550,855
10/27/2017, 23.0 , 26.0 , 1.1 ," 91,699.0 "," 118,379.0 ",1.290951919,13,5,2,1," 13,386.0 ",41040,475000,309000,1633491000,52250,18540,9270,741.6
10/30/2017, 41.0 , 42.0 , 1.0 ," 91,740.0 "," 118,421.0 ",1.290832788,13,6,2,3," 13,248.0 ",42768,530000,309000,1633712000,42400,21630,15450,1699.5
10/31/2017, 14.0 , 17.0 , 1.2 ," 91,754.0 "," 118,438.0 ",1.290821109,7,2,1,2," 13,800.0 ",43200,545000,303000,1633954000,43600,15150,9090,1090.8
11/1/2017, 29.0 , 31.0 , 1.1 ," 91,783.0 "," 118,469.0 ",1.290751011,15,5,1,1," 13,248.0 ",42336,485000,330000,1634109000,58200,23100,16500,1980
11/2/2017, 22.0 , 27.0 , 1.2 ," 91,805.0 "," 118,496.0 ",1.290735799,9,3,1,2," 13,386.0 ",41040,540000,303000,1634346000,59400,18180,15150,1818
11/3/2017, 39.0 , 42.0 , 1.1 ," 91,844.0 "," 118,538.0 ",1.290645007,15,4,2,2," 13,662.0 ",41040,550000,330000,1634566000,55000,16500,13200,1320
11/6/2017, 39.0 , 41.0 , 1.1 ," 91,883.0 "," 118,579.0 ",1.290543408,18,5,3,3," 13,662.0 ",41040,490000,291000,1634765000,39200,14550,11640,1280.4
11/7/2017, 13.0 , 14.0 , 1.1 ," 91,896.0 "," 118,593.0 ",1.290513189,6,2,1,1," 13,524.0 ",41904,550000,276000,1635039000,60500,16560,8280,662.4
11/8/2017, 43.0 , 44.0 , 1.0 ," 91,939.0 "," 118,637.0 ",1.290388192,18,7,2,2," 13,110.0 ",43200,550000,279000,1635310000,60500,13950,8370,1004.4
11/9/2017, 13.0 , 17.0 , 1.3 ," 91,952.0 "," 118,654.0 ",1.290390639,6,3,2,1," 13,800.0 ",43200,475000,276000,1635509000,38000,16560,8280,828
11/10/2017, 41.0 , 44.0 , 1.1 ," 91,993.0 "," 118,698.0 ",1.290293827,14,7,4,1," 13,800.0 ",41472,490000,309000,1635690000,44100,18540,15450,1236
11/13/2017, 33.0 , 36.0 , 1.1 ," 92,026.0 "," 118,734.0 ",1.290222328,11,4,2,2," 13,110.0 ",43200,515000,276000,1635929000,46350,19320,11040,883.2
11/14/2017, 40.0 , 43.0 , 1.1 ," 92,066.0 "," 118,777.0 ",1.290128821,21,6,4,4," 13,524.0 ",42336,485000,276000,1636138000,58200,13800,13800,1242
11/15/2017, 43.0 , 45.0 , 1.0 ," 92,109.0 "," 118,822.0 ",1.290015091,22,6,1,2," 13,110.0 ",42336,525000,330000,1636333000,52500,26400,9900,1089
11/16/2017, 2.0 , 3.0 , 1.5 ," 92,111.0 "," 118,825.0 ",1.29001965,1,0,0,0," 13,110.0 ",41040,475000,273000,1636535000,42750,19110,8190,900.9
11/17/2017, 44.0 , 48.0 , 1.1 ," 92,155.0 "," 118,873.0 ",1.289924584,15,6,4,3," 13,524.0 ",42336,525000,270000,1636790000,63000,13500,13500,1620
11/20/2017, 9.0 , 11.0 , 1.2 ," 92,164.0 "," 118,884.0 ",1.289917972,5,1,1,1," 13,386.0 ",41472,450000,312000,1636928000,54000,24960,15600,1248
11/21/2017, 5.0 , 7.0 , 1.4 ," 92,169.0 "," 118,891.0 ",1.289923944,3,1,0,0," 13,248.0 ",42768,480000,321000,1637087000,57600,16050,12840,1412.4
11/22/2017, 24.0 , 26.0 , 1.1 ," 92,193.0 "," 118,917.0 ",1.289870164,11,4,2,3," 13,110.0 ",41472,525000,294000,1637318000,47250,17640,11760,1411.2
11/23/2017, 39.0 , 40.0 , 1.0 ," 92,232.0 "," 118,957.0 ",1.289758435,14,7,4,2," 13,800.0 ",41040,485000,279000,1637524000,53350,22320,8370,669.6
11/24/2017, 48.0 , 51.0 , 1.1 ," 92,280.0 "," 119,008.0 ",1.289640225,22,9,5,5," 13,524.0 ",42768,540000,324000,1637740000,43200,25920,9720,874.8
11/27/2017, 23.0 , 25.0 , 1.1 ," 92,303.0 "," 119,033.0 ",1.289589721,11,4,2,1," 13,248.0 ",41472,515000,321000,1637934000,61800,25680,16050,1926
11/28/2017, 32.0 , 36.0 , 1.1 ," 92,335.0 "," 119,069.0 ",1.28953268,11,5,4,2," 13,110.0 ",41904,480000,270000,1638144000,38400,16200,8100,729
11/29/2017, 16.0 , 17.0 , 1.1 ," 92,351.0 "," 119,086.0 ",1.289493346,6,3,2,1," 13,800.0 ",41904,540000,276000,1638408000,48600,19320,13800,1104
11/30/2017, 6.0 , 9.0 , 1.5 ," 92,357.0 "," 119,095.0 ",1.289507022,4,2,1,1," 13,248.0 ",41472,515000,312000,1638611000,56650,15600,15600,1404
12/1/2017, 12.0 , 16.0 , 1.3 ," 92,369.0 "," 119,111.0 ",1.289512715,5,2,1,1," 13,524.0 ",42768,535000,297000,1638849000,64200,23760,14850,1633.5
12/4/2017, 4.0 , 8.0 , 2.0 ," 92,373.0 "," 119,119.0 ",1.289543481,3,1,0,0," 13,386.0 ",42768,485000,321000,1639013000,58200,22470,9630,1155.6
12/5/2017, 43.0 , 46.0 , 1.1 ," 92,416.0 "," 119,165.0 ",1.289441222,15,5,2,2," 13,110.0 ",43200,480000,300000,1639193000,48000,15000,12000,1080
12/6/2017, 22.0 , 26.0 , 1.2 ," 92,438.0 "," 119,191.0 ",1.289415608,10,4,2,3," 13,110.0 ",41040,520000,300000,1639413000,62400,18000,15000,1350
12/7/2017, 15.0 , 16.0 , 1.1 ," 92,453.0 "," 119,207.0 ",1.289379468,6,2,2,0," 13,248.0 ",43200,470000,312000,1639571000,56400,15600,9360,842.4
12/8/2017, 22.0 , 25.0 , 1.1 ," 92,475.0 "," 119,232.0 ",1.289343066,8,5,1,2," 13,110.0 ",41904,465000,312000,1639724000,46500,18720,15600,1560
12/11/2017, 34.0 , 35.0 , 1.0 ," 92,509.0 "," 119,267.0 ",1.289247533,16,4,1,1," 13,524.0 ",43200,550000,288000,1639986000,49500,17280,11520,1152
12/12/2017, 17.0 , 20.0 , 1.2 ," 92,526.0 "," 119,287.0 ",1.289226812,9,3,1,2," 13,386.0 ",43200,495000,276000,1640205000,54450,16560,8280,910.8
12/13/2017, 4.0 , 8.0 , 2.0 ," 92,530.0 "," 119,295.0 ",1.289257538,2,2,1,1," 13,524.0 ",41472,495000,312000,1640388000,49500,18720,9360,1029.6
12/14/2017, 19.0 , 20.0 , 1.1 ," 92,549.0 "," 119,315.0 ",1.28920896,7,3,2,1," 13,800.0 ",43200,550000,300000,1640638000,60500,18000,15000,1650
12/15/2017, 8.0 , 10.0 , 1.3 ," 92,557.0 "," 119,325.0 ",1.289205571,5,2,1,0," 13,386.0 ",41904,495000,318000,1640815000,49500,15900,9540,1049.4
12/18/2017, 11.0 , 12.0 , 1.1 ," 92,568.0 "," 119,337.0 ",1.289182007,4,2,1,1," 13,662.0 ",41904,525000,312000,1641028000,52500,18720,9360,1123.2
12/19/2017, 6.0 , 11.0 , 1.8 ," 92,574.0 "," 119,348.0 ",1.289217275,4,1,1,1," 13,524.0 ",41904,505000,297000,1641236000,60600,23760,8910,891
12/20/2017, 1.0 , 1.0 , 1.0 ," 92,575.0 "," 119,349.0 ",1.289214151,0,0,0,0," 13,386.0 ",41904,510000,273000,1641473000,56100,19110,10920,982.8
12/21/2017, 32.0 , 33.0 , 1.0 ," 92,607.0 "," 119,382.0 ",1.289125012,15,6,1,1," 13,386.0 ",41040,505000,279000,1641699000,45450,16740,8370,837
12/22/2017, 13.0 , 15.0 , 1.2 ," 92,620.0 "," 119,397.0 ",1.289106025,5,2,0,0," 13,248.0 ",41472,465000,288000,1641876000,55800,14400,8640,864
12/25/2017, 13.0 , 16.0 , 1.2 ," 92,633.0 "," 119,413.0 ",1.289097838,6,2,1,0," 13,524.0 ",42336,465000,279000,1642062000,41850,22320,11160,1004.4
12/26/2017, 8.0 , 8.0 , 1.0 ," 92,641.0 "," 119,421.0 ",1.289072873,3,1,0,1," 13,524.0 ",41040,530000,270000,1642322000,47700,13500,13500,1620
12/27/2017, 36.0 , 36.0 , 1.0 ," 92,677.0 "," 119,457.0 ",1.288960584,16,4,3,1," 13,110.0 ",43200,510000,291000,1642541000,51000,20370,11640,1396.8
12/28/2017, 34.0 , 36.0 , 1.1 ," 92,711.0 "," 119,493.0 ",1.288876185,12,4,4,4," 13,524.0 ",41472,470000,321000,1642690000,47000,16050,16050,1926
12/29/2017, 25.0 , 27.0 , 1.1 ," 92,736.0 "," 119,520.0 ",1.288819876,10,5,1,1," 13,800.0 ",42768,525000,285000,1642930000,42000,19950,8550,940.5
1/1/2018, 37.0 , 38.0 , 1.0 ," 92,773.0 "," 119,558.0 ",1.288715467,14,6,1,3," 13,800.0 ",41040,545000,312000,1643163000,43600,24960,12480,1123.2
1/2/2018, 32.0 , 36.0 , 1.1 ," 92,805.0 "," 119,594.0 ",1.288659016,15,7,2,3," 13,800.0 ",41472,460000,279000,1643344000,36800,13950,8370,920.7
1/3/2018, 49.0 , 51.0 , 1.0 ," 92,854.0 "," 119,645.0 ",1.288528227,18,6,2,5," 13,248.0 ",42768,495000,273000,1643566000,59400,16380,10920,1201.2
1/4/2018, 4.0 , 6.0 , 1.5 ," 92,858.0 "," 119,651.0 ",1.288537337,3,1,0,0," 13,110.0 ",41904,465000,330000,1643701000,51150,23100,9900,990
1/5/2018, 18.0 , 23.0 , 1.3 ," 92,876.0 "," 119,674.0 ",1.288535251,10,3,0,2," 13,524.0 ",42336,545000,279000,1643967000,65400,13950,13950,1534.5
1/8/2018, 12.0 , 12.0 , 1.0 ," 92,888.0 "," 119,686.0 ",1.288497976,5,1,1,1," 13,110.0 ",42768,455000,282000,1644140000,40950,22560,14100,1551
1/9/2018, 40.0 , 41.0 , 1.0 ," 92,928.0 "," 119,727.0 ",1.288384556,19,5,1,2," 13,248.0 ",41040,475000,300000,1644315000,52250,15000,9000,990
1/10/2018, -   , 3.0 , NULL ," 92,928.0 "," 119,730.0 ",1.288416839,1,0,0,0," 13,662.0 ",42336,530000,303000,1644542000,63600,21210,15150,1515
1/11/2018, 8.0 , 12.0 , 1.5 ," 92,936.0 "," 119,742.0 ",1.288435052,4,2,1,1," 13,800.0 ",41904,540000,288000,1644794000,64800,14400,14400,1440
1/12/2018, 17.0 , 18.0 , 1.1 ," 92,953.0 "," 119,760.0 ",1.288393059,8,4,2,1," 13,800.0 ",41472,495000,273000,1645016000,44550,19110,10920,873.6
1/15/2018, 39.0 , 41.0 , 1.1 ," 92,992.0 "," 119,801.0 ",1.288293617,19,8,2,4," 13,524.0 ",41040,510000,282000,1645244000,40800,19740,11280,1015.2
1/16/2018, 25.0 , 26.0 , 1.0 ," 93,017.0 "," 119,827.0 ",1.288226883,8,3,1,2," 13,386.0 ",42336,475000,291000,1645428000,38000,20370,11640,1047.6
1/17/2018, 7.0 , 9.0 , 1.3 ," 93,024.0 "," 119,836.0 ",1.288226694,4,2,1,0," 13,524.0 ",42336,450000,309000,1645569000,49500,24720,9270,1112.4
1/18/2018, 27.0 , 29.0 , 1.1 ," 93,051.0 "," 119,865.0 ",1.288164555,11,4,1,1," 13,524.0 ",41904,515000,318000,1645766000,46350,25440,15900,1908
1/19/2018, 12.0 , 13.0 , 1.1 ," 93,063.0 "," 119,878.0 ",1.288138143,5,2,1,1," 13,248.0 ",41904,550000,324000,1645992000,66000,25920,9720,1069.2
1/22/2018, 4.0 , 7.0 , 1.8 ," 93,067.0 "," 119,885.0 ",1.288157994,3,1,0,0," 13,110.0 ",41472,475000,270000,1646197000,52250,13500,10800,1080
1/23/2018, 49.0 , 54.0 , 1.1 ," 93,116.0 "," 119,939.0 ",1.288060054,21,5,5,4," 13,662.0 ",42336,545000,312000,1646430000,59950,18720,15600,1404
